595.0,593.4086,591.81586,590.21967,588.61743,587.0072,585.39825,583.87964,582.3622,580.83636,579.304,577.76733,576.22797,574.6869,573.1447,571.60187,570.0586,568.51514,566.97156,565.428,563.88446,562.341,560.7977,559.25464,557.71173,556.16895,554.6264,553.08405,551.54193,550.0
595.0,593.4075,591.81305,590.2135,588.60254,586.9627,585.23517,583.8349,582.3467,580.8294,579.3,577.76465,576.2259,574.68524,573.1433,571.60065,570.05756,568.51416,566.9707,565.42725,563.88385,562.3405,560.7973,559.2543,557.7114,556.1687,554.6262,553.0839,551.5419,550.0
595.0,593.40845,591.8155,590.21906,588.61664,587.00616,585.39703,583.87823,582.3606,580.83466,579.3022,577.76544,576.2261,574.685,573.1429,571.6001,570.05695,568.51355,566.97015,565.4267,563.88336,562.3401,560.79694,559.25397,557.7111,556.1685,554.6261,553.08386,551.5418,550.0
595.0,593.4111,591.8216,590.23083,588.63904,587.0485,585.4688,583.9206,582.38306,580.8467,579.3088,577.76917,576.2281,574.686,573.14325,571.6001,570.05676,568.51324,566.9698,565.42633,563.88293,562.3397,560.79663,559.25366,557.7109,556.16833,554.6259,553.08374,551.54175,550.0
595.0,593.4145,591.8291,590.244,588.6602,587.0803,585.5093,583.9525,582.4046,580.8604,579.3174,577.7745,576.2313,574.6879,573.1443,571.6006,570.0569,568.5132,566.96954,565.426,563.8827,562.3394,560.7963,559.2534,557.7107,556.16815,554.6258,553.0837,551.54175,550.0
595.0,593.41797,591.8365,590.2561,588.6778,587.1035,585.53564,583.9758,582.42255,580.8732,579.3262,577.7803,576.23505,574.6902,573.1456,571.6013,570.0572,568.51324,566.9695,565.4259,563.88245,562.3392,560.79614,559.25323,557.7105,556.168,554.62573,553.0836,551.5417,550.0
595.0,593.42114,591.843,590.26624,588.69165,587.12054,585.5541,583.993,582.4367,580.88403,579.3339,577.78564,576.2386,574.69244,573.147,571.60205,570.05756,568.51337,566.9694,565.4258,563.88226,562.339,560.79596,559.25305,557.7104,556.1679,554.6256,553.08356,551.5417,550.0
595.0,593.4239,591.84845,590.27435,588.70233,587.13306,585.5673,584.0055,582.4474,580.89246,579.34015,577.79,576.2414,574.6942,573.148,571.6026,570.0578,568.5134,566.96936,565.42566,563.88214,562.33887,560.7958,559.2529,557.71027,556.1678,554.62555,553.0835,551.5416,550.0
595.0,593.426,591.8528,590.2807,588.7103,587.1423,585.5769,584.0145,582.45514,580.89856,579.34454,577.7928,576.24316,574.6951,573.1485,571.6028,570.0578,568.5133,566.96924,565.4255,563.88196,562.3387,560.79565,559.2528,557.71014,556.1677,554.6255,553.08344,551.5416,550.0
595.0,593.42773,591.85614,590.2855,588.7164,587.149,585.58374,584.0208,582.4603,580.9023,579.3468,577.7938,576.2434,574.695,573.1482,571.6025,570.0575,568.51306,566.96906,565.4253,563.8818,562.33856,560.79553,559.2527,557.71,556.1676,554.62537,553.0834,551.54156,550.0
595.0,593.4291,591.8587,590.2891,588.72076,587.15375,585.58844,584.02484,582.46326,580.90375,579.3467,577.7926,576.24176,574.69354,573.14703,571.6016,570.05695,568.51263,566.96875,565.42505,563.8816,562.3384,560.7954,559.25256,557.70996,556.16754,554.62537,553.0834,551.54156,550.0
595.0,593.43005,591.8606,590.2918,588.72394,587.15717,585.59155,584.0272,582.46423,580.9029,579.3438,577.7883,576.2378,574.69055,573.145,571.60034,570.0561,568.51215,566.9684,565.4248,563.8815,562.33826,560.7953,559.2525,557.7099,556.1675,554.6253,553.0833,551.54156,550.0
595.0,593.43085,591.86206,590.2938,588.7263,587.15955,585.5936,584.0284,582.46387,580.9,579.33765,577.77924,576.2308,574.68604,573.14233,571.59875,570.0552,568.5116,566.968,565.4246,563.8813,562.33813,560.79517,559.2524,557.70984,556.1674,554.62524,553.0833,551.54156,550.0
595.0,593.4314,591.86316,590.29535,588.7281,587.1614,585.59515,584.0291,582.46295,580.896,579.32764,577.76056,576.2201,574.6808,573.1398,571.5975,570.0545,568.5112,566.96783,565.42444,563.8812,562.3381,560.7951,559.2524,557.7098,556.1674,554.62524,553.08325,551.5415,550.0
595.0,593.4319,591.864,590.2966,588.72955,587.16296,585.5966,584.0303,582.46313,580.89355,579.3166,577.7154,576.20856,574.6774,573.1387,571.5971,570.0544,568.51117,566.9678,565.42444,563.88116,562.3381,560.7951,559.2523,557.7098,556.16736,554.62524,553.08325,551.5415,550.0
595.0,593.43225,591.86475,590.2976,588.73083,587.1645,585.5984,584.03235,582.466,580.8987,579.32996,577.76245,576.2216,574.6819,573.14056,571.5981,570.05493,568.5115,566.96796,565.42456,563.8812,562.3381,560.7951,559.2523,557.7098,556.16736,554.62524,553.08325,551.5415,550.0
595.0,593.4325,591.8653,590.29846,588.732,587.16595,585.6003,584.035,582.47,580.90546,579.3422,577.783,576.23364,574.68823,573.1439,571.5999,570.0559,568.5121,566.9683,565.42474,563.88135,562.33813,560.79517,559.2523,557.7098,556.16736,554.6252,553.08325,551.5415,550.0
595.0,593.43274,591.8658,590.29913,588.7329,587.1672,585.602,584.0375,582.47375,580.91125,579.35077,577.7939,576.24207,574.69366,573.1472,571.60187,570.05707,568.51276,566.96875,565.425,563.8815,562.3382,560.79517,559.2524,557.7098,556.16736,554.6252,553.08325,551.5415,550.0
595.0,593.43286,591.8661,590.2996,588.7336,587.16815,585.60333,584.03937,582.4765,580.91516,579.356,577.79987,576.2472,574.6974,573.1497,571.6034,570.05804,568.5133,566.96906,565.4252,563.8816,562.3383,560.7952,559.2524,557.7098,556.16736,554.6252,553.08325,551.5415,550.0
595.0,593.433,591.8662,590.29987,588.73395,587.16864,585.60406,584.04034,582.4779,580.9171,579.3585,577.8026,576.2496,574.6993,573.151,571.60425,570.0586,568.5137,566.9693,565.4253,563.88165,562.3383,560.7952,559.2524,557.7098,556.16736,554.6252,553.08325,551.5415,550.0
