,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,70.0
1,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,74.6912841796875,74.56916046142578,74.37457275390625,74.15632629394531,73.9112319946289,73.74307250976562,73.5455093383789,73.33062744140625,73.10556030273438,72.8746337890625,72.64009857177734,72.43006896972656,72.24357604980469,72.07854461669922,71.93251037597656,71.79553985595703,71.67047119140625,71.55513763427734,71.44783020019531,71.34711456298828,71.25187683105469,71.16118621826172,71.07445526123047,70.99122619628906,70.91131591796875,70.83458709716797,70.76106262207031,70.6907730102539,70.62379455566406,70.56027221679688,70.500244140625,70.44384765625,70.39108276367188,70.3420181274414,70.29657745361328,70.2547378540039,70.21634674072266,70.18124389648438,70.14916229248047,70.11983489990234,70.09285736083984,70.06788635253906,70.04443359375,70.02195739746094,70.0
2,-999.989990234375,-999.989990234375,-999.989990234375,-999.989990234375,74.87760162353516,74.74574279785156,74.5730972290039,74.36710357666016,74.12303161621094,73.9390640258789,73.7449722290039,73.53498840332031,73.31282043457031,73.08319091796875,72.84980773925781,72.61466217041016,72.40554809570312,72.22113037109375,72.05886840820312,71.9158706665039,71.78157806396484,71.65894317626953,71.54561614990234,71.43990325927734,71.34042358398438,71.24600982666016,71.15589904785156,71.06947326660156,70.98641204833984,70.90650939941406,70.82974243164062,70.7560806274414,70.6856689453125,70.61856842041016,70.554931640625,70.49484252929688,70.43842315673828,70.3857192993164,70.33673095703125,70.29147338867188,70.24983978271484,70.21173858642578,70.17700958251953,70.14540100097656,70.1165542602539,70.09017181396484,70.0657958984375,70.04299926757812,70.02123260498047,70.0
3,-999.989990234375,-999.989990234375,-999.989990234375,75.07247161865234,74.94215393066406,74.77290344238281,74.57588958740234,74.33802795410156,74.15147399902344,73.94964599609375,73.73504638671875,73.5087661743164,73.27438354492188,73.03633880615234,72.79832458496094,72.56221771240234,72.35533905029297,72.17552947998047,72.01921844482422,71.88265228271484,71.75394439697266,71.63623046875,71.5269775390625,71.42448425292969,71.32733154296875,71.23455047607422,71.14549255371094,71.05966186523438,70.97683715820312,70.8969497680664,70.81999206542969,70.74609375,70.6754150390625,70.60807037353516,70.54420471191406,70.48399353027344,70.42750549316406,70.37484741210938,70.3260498046875,70.28111267089844,70.23993682861328,70.20246124267578,70.1684799194336,70.13772583007812,70.10990905761719,70.08467864990234,70.06157684326172,70.0401382446289,70.0197982788086,70.0
4,-999.989990234375,-999.989990234375,75.2535171508789,75.13593292236328,74.97798919677734,74.78974151611328,74.56033325195312,74.37353515625,74.16788482666016,73.94534301757812,73.70899963378906,73.46263885498047,73.21142578125,72.96110534667969,72.71640014648438,72.4795150756836,72.27708435058594,72.10539245605469,71.95914459228516,71.83309173583984,71.71324920654297,71.6031723022461,71.50010681152344,71.40229797363281,71.30853271484375,71.21806335449219,71.13037109375,71.04527282714844,70.9626693725586,70.88267517089844,70.8053970336914,70.7311019897461,70.65995788574219,70.5921630859375,70.52793884277344,70.46747589111328,70.41089630126953,70.35832214355469,70.30979919433594,70.26530456542969,70.22484588623047,70.18824005126953,70.15538787841797,70.12599182128906,70.09976196289062,70.07628631591797,70.05513000488281,70.0357666015625,70.01757049560547,70.0
5,-999.989990234375,75.39140319824219,75.30471801757812,75.17267608642578,75.00350189208984,74.78902435302734,74.60595703125,74.40065002441406,74.1736068725586,73.92707824707031,73.66500091552734,73.39318084716797,73.11924743652344,72.85173797607422,72.59797668457031,72.36127471923828,72.16703033447266,72.00875854492188,71.87821960449219,71.76780700683594,71.66072082519531,71.56124877929688,71.46641540527344,71.3746566772461,71.28510284423828,71.19733428955078,71.11116790771484,71.0267105102539,70.94417572021484,70.86380004882812,70.78594970703125,70.71092987060547,70.63907623291016,70.57063293457031,70.50589752197266,70.445068359375,70.38834381103516,70.33584594726562,70.2876205444336,70.24372863769531,70.20417022705078,70.16876983642578,70.13744354248047,70.10991668701172,70.08580017089844,70.06475830078125,70.04623413085938,70.02970123291016,70.0145034790039,70.0
6,-999.989990234375,75.41215515136719,75.3348159790039,75.2025146484375,75.0161361694336,74.8445053100586,74.64667510986328,74.42198181152344,74.17108154296875,73.89636993408203,73.60256958007812,73.29742431640625,72.99199676513672,72.69984436035156,72.43362426757812,72.19934844970703,72.01986694335938,71.88334655761719,71.77647399902344,71.6883316040039,71.59857177734375,71.51274108886719,71.42803192138672,71.34339904785156,71.2585220336914,71.1734619140625,71.08863830566406,71.00450897216797,70.92157745361328,70.84040832519531,70.76155853271484,70.6854476928711,70.612548828125,70.54320526123047,70.47770690917969,70.41637420654297,70.35936737060547,70.30691528320312,70.25907135009766,70.21595001220703,70.177490234375,70.1436538696289,70.11422729492188,70.08903503417969,70.06767272949219,70.04972839355469,70.0346450805664,70.02181243896484,70.01052856445312,70.0
7,-999.989990234375,75.4443588256836,75.36958312988281,75.22888946533203,75.07940673828125,74.89911651611328,74.68684387207031,74.4418716430664,74.1644515991211,73.8565444946289,73.52300262451172,73.17314147949219,72.82245635986328,72.49283599853516,72.20805358886719,71.98119354248047,71.82852935791016,71.72714233398438,71.65536499023438,71.59785461425781,71.53043365478516,71.46114349365234,71.38798522949219,71.31092834472656,71.23052215576172,71.14775085449219,71.06359100341797,70.97908782958984,70.8951187133789,70.81256103515625,70.73211669921875,70.6544418334961,70.58004760742188,70.5094223022461,70.44290161132812,70.3808364868164,70.32345581054688,70.27100372314453,70.22361755371094,70.18132781982422,70.14423370361328,70.1122055053711,70.08516693115234,70.0628433227539,70.04489135742188,70.03082275390625,70.02005767822266,70.0118637084961,70.0054702758789,70.0
8,-999.989990234375,75.490234375,75.41334533691406,75.2978286743164,75.14654541015625,74.95845031738281,74.7322006225586,74.46642303466797,74.16017150878906,73.81385040283203,73.4308090209961,73.02034759521484,72.60218048095703,72.21107482910156,71.8946304321289,71.6871109008789,71.5844955444336,71.5401840209961,71.51936340332031,71.5023422241211,71.46215057373047,71.41146087646484,71.3502426147461,71.28013610839844,71.20323181152344,71.12155151367188,71.03690338134766,70.95092010498047,70.86495208740234,70.78010559082031,70.6973648071289,70.61746978759766,70.54110717773438,70.46876525878906,70.4009017944336,70.33786010742188,70.27996826171875,70.2274169921875,70.1804428100586,70.13912963867188,70.10357666015625,70.07371520996094,70.04948425292969,70.03063201904297,70.01678466796875,70.0074691772461,70.0019760131836,69.99954986572266,69.99922180175781,70.0
9,-999.989990234375,75.55648803710938,75.486572265625,75.375732421875,75.22341918945312,75.02861022949219,74.78947448730469,74.50346374511719,74.16756439208984,73.7789077758789,73.33650207519531,72.84510040283203,72.32404327392578,71.82347106933594,71.44107055664062,71.28569030761719,71.28047180175781,71.3284912109375,71.37895202636719,71.41226959228516,71.40242767333984,71.37035369873047,71.3195571899414,71.2544174194336,71.17890930175781,71.09629821777344,71.00936889648438,70.92032623291016,70.83100128173828,70.74276733398438,70.65679931640625,70.57396697998047,70.49502563476562,70.4205322265625,70.35093688964844,70.28666687011719,70.22803497314453,70.1753158569336,70.12872314453125,70.0884780883789,70.05463409423828,70.02725982666016,70.00627136230469,69.99149322509766,69.98253631591797,69.97891235351562,69.97982788085938,69.98441314697266,69.99156188964844,70.0
